date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:50:41	81226/81226	---M-Z	200	added ('OK')	text/html	etag:%2213d4a-5567a615f5dc0-gzip%22	http://www.app-vruuum.com.br/	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/index.html	(from )
22:50:43	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2016%20Jan%202018%2020:50:42%20GMT	http://yoseph.com.br/	/home/boss/websites/Brazil%20f6s/yoseph.com.br/index.html	(from )
22:50:44	8653/8653	---M-Z	200	added ('OK')	text/html	etag:%223853255105%22	http://cryptoguess.co/	/home/boss/websites/Brazil%20f6s/cryptoguess.co/index.html	(from )
22:50:47	45743/45743	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:50:45%20GMT	https://rezoom.com.br/	/home/boss/websites/Brazil%20f6s/rezoom.com.br/index.html	(from )
22:50:48	169/169	---M-Z	403	error ('Forbidden')	text/html	date:Tue,%2016%20Jan%202018%2020:50:42%20GMT	https://www.pulldesign.com.br/	/home/boss/websites/Brazil%20f6s/www.pulldesign.com.br/index.html	(from )
22:50:48	149/149	---M-Z	200	added ('OK')	text/plain	etag:%2233e-557462ea2e38a-gzip%22	https://www.multibot.com.br/robots.txt		(from )
22:50:48	12831/12831	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:50:41%20GMT	https://www.multibot.com.br/	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/index.html	(from )
22:50:49	29314/29314	---M-Z	200	added ('OK')	image/png	etag:%227282-55810fe8c029e-gzip%22	http://www.multibot.com.br/media/img/multibot-og.png	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/media/img/multibot-og.png	(from https://www.multibot.com.br/)
22:50:49	4606/4606	---M-Z	200	added ('OK')	image/vnd.microsoft.icon	etag:%2211fe-557462ea285c8-gzip%22	https://www.multibot.com.br/favicon.ico	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/favicon.ico	(from https://www.multibot.com.br/)
22:50:50	109518/109518	---M-Z	200	added ('OK')	text/css	etag:%221abce-557462ea2b4a9-gzip%22	https://www.multibot.com.br/media/css/bootstrap.min.css?v=2017-11-22	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/media/css/bootstrap.min28b8.css	(from https://www.multibot.com.br/)
22:50:50	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%227918-557462ea285c8-gzip%22	https://www.multibot.com.br/lib/font-awesome/css/font-awesome.min.css?v=2017-11-22	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/lib/font-awesome/css/font-awesome.min28b8.css	(from https://www.multibot.com.br/)
22:50:50	43380/43380	---M-Z	200	added ('OK')	text/css	etag:%22a974-557462ea2c449-gzip%22	https://www.multibot.com.br/media/css/pto.css?v=2017-11-22	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/media/css/pto28b8.css	(from https://www.multibot.com.br/)
22:50:51	14480/14480	---M-Z	200	added ('OK')	text/css	etag:%223890-55e94306bbc27-gzip%22	https://www.multibot.com.br/media/css/style.css?v=2017-11-22	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/media/css/style28b8.css	(from https://www.multibot.com.br/)
22:50:51	96380/96380	---M-Z	200	added ('OK')	application/javascript	etag:%221787c-557462ea2a509-gzip%22	https://www.multibot.com.br/lib/jquery/jquery-1.11.0.min.js?v=2017-11-22	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/lib/jquery/jquery-1.11.0.min28b8.js	(from https://www.multibot.com.br/)
22:50:52	37045/37045	---M-Z	200	added ('OK')	application/javascript	etag:%2290b5-557462ea2e38a-gzip%22	https://www.multibot.com.br/media/js/bootstrap.min.js?v=2017-11-22	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/media/js/bootstrap.min28b8.js	(from https://www.multibot.com.br/)
22:50:52	3488/3488	---M-Z	200	added ('OK')	image/png	etag:%22da0-557462ea2c449-gzip%22	https://www.multibot.com.br/media/css/img/logo-branco.png	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/media/css/img/logo-branco.png	(from https://www.multibot.com.br/)
22:50:52	12381/12381	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:50:52%20GMT	https://www.multibot.com.br/conheca	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/conheca.html	(from https://www.multibot.com.br/)
22:50:53	15275/15275	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:50:52%20GMT	https://www.multibot.com.br/planos	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/planos.html	(from https://www.multibot.com.br/)
22:50:53	30735/30735	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:50:53%20GMT	https://www.multibot.com.br/blog	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/blog.html	(from https://www.multibot.com.br/)
22:50:54	12809/12809	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:50:53%20GMT	https://www.multibot.com.br/contato	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/contato.html	(from https://www.multibot.com.br/)
22:50:54	15498/15498	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:50:54%20GMT	https://www.multibot.com.br/cadastro	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/cadastro.html	(from https://www.multibot.com.br/)
22:50:55	93762/93762	---MCZ	200	added ('OK')	image/jpeg	etag:%2216e42-557462ea2b4a9-gzip%22	https://www.multibot.com.br/media/css/img/home1.jpg	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/media/css/img/home1.jpg	(from https://www.multibot.com.br/)
22:50:56	21694/21694	---M-Z	200	added ('OK')	image/png	etag:%2254be-55747034058ac-gzip%22	https://www.multibot.com.br/media/img/mensagens2.png	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/media/img/mensagens2.png	(from https://www.multibot.com.br/)
22:50:56	21715/21715	---M-Z	200	added ('OK')	image/png	etag:%2254d3-55747034058ac-gzip%22	https://www.multibot.com.br/media/img/mensagens-mobile2.png	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/media/img/mensagens-mobile2.png	(from https://www.multibot.com.br/)
22:50:57	7642/7642	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:50:56%20GMT	https://www.multibot.com.br/multi	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/multi.html	(from https://www.multibot.com.br/)
22:50:57	12137/12137	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:50:57%20GMT	https://www.multibot.com.br/sobre	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/sobre.html	(from https://www.multibot.com.br/)
22:50:57	5439/5439	---M-Z	200	added ('OK')	image/png	etag:%22153f-557462ea2c449-gzip%22	https://www.multibot.com.br/media/css/img/logo-roxo.png	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/media/css/img/logo-roxo.png	(from https://www.multibot.com.br/)
22:50:59	10658/10658	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:50:58%20GMT	https://www.multibot.com.br/termos	/home/boss/websites/Brazil%20f6s/www.multibot.com.br/termos.html	(from https://www.multibot.com.br/)
22:51:00	214243/214243	---M-Z	200	added ('OK')	application/x-javascript	etag:%2249465630f909334fbd356b93aaf6996c%22	https://connect.facebook.net/pt_BR/sdk.js	/home/boss/websites/Brazil%20f6s/connect.facebook.net/pt_BR/sdk.js	(from https://www.multibot.com.br/)
22:51:01	9772/9772	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e39f5-262c%22	https://client.crisp.chat/l.js	/home/boss/websites/Brazil%20f6s/client.crisp.chat/l.js	(from https://www.multibot.com.br/)
22:51:02	35943/35943	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2013%20Nov%202017%2020:19:12%20GMT	https://www.google-analytics.com/analytics.js	/home/boss/websites/Brazil%20f6s/www.google-analytics.com/analytics.js	(from https://www.multibot.com.br/)
22:51:02	37652/37652	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2016%20Jan%202018%2020:51:02%20GMT	https://connect.facebook.net/en_US/fbevents.js	/home/boss/websites/Brazil%20f6s/connect.facebook.net/en_US/fbevents.js	(from https://www.multibot.com.br/)
22:51:03	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=534691680215567&ev=PageView&noscript=1	/home/boss/websites/Brazil%20f6s/www.facebook.com/tr2739.gif	(from https://www.multibot.com.br/)
22:51:04	294/294	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202018%2020:48:30%20GMT	http://www.app-vruuum.com.br/robots.txt		(from )
22:51:05	4568/4568	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a156b1d-11d8%22	https://rec.smartlook.com/recorder.js	/home/boss/websites/Brazil%20f6s/rec.smartlook.com/recorder.js	(from https://www.multibot.com.br/)
22:51:05	4806/4806	---M--	200	added ('OK')	image/png	etag:%2212c6-555a6e34eb6c0%22	http://app-vruuum.com.br/assets/images/logo/logo-graf.PNG	/home/boss/websites/Brazil%20f6s/app-vruuum.com.br/assets/images/logo/logo-graf.png	(from http://www.app-vruuum.com.br/)
22:51:06	4286/4286	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2210be-54ceb0886f0c0%22	http://www.app-vruuum.com.br/favicon.ico	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/favicon.ico	(from http://www.app-vruuum.com.br/)
22:51:06	1372/1372	---MCZ	200	added ('OK')	text/css	date:Tue,%2016%20Jan%202018%2020:51:06%20GMT	http://fonts.googleapis.com/css?family=Lato:300,400,700,300italic,400italic,700italic	/home/boss/websites/Brazil%20f6s/fonts.googleapis.com/cssea9f.css	(from http://www.app-vruuum.com.br/)
22:51:07	287/287	---MCZ	200	added ('OK')	text/css	date:Tue,%2016%20Jan%202018%2020:51:06%20GMT	http://fonts.googleapis.com/css?family=Covered+By+Your+Grace	/home/boss/websites/Brazil%20f6s/fonts.googleapis.com/cssf519.css	(from http://www.app-vruuum.com.br/)
22:51:08	121200/121200	---M-Z	200	added ('OK')	text/css	etag:%221d970-555a6e58c6220-gzip%22	http://www.app-vruuum.com.br/assets/plugins/bootstrap/css/bootstrap.min.css	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/plugins/bootstrap/css/bootstrap.min.css	(from http://www.app-vruuum.com.br/)
22:51:08	35134/35134	---M-Z	200	added ('OK')	text/css	etag:%22893e-555a6e64ee700-gzip%22	http://www.app-vruuum.com.br/assets/plugins/font-awesome/css/font-awesome.css	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/plugins/font-awesome/css/font-awesome.css	(from http://www.app-vruuum.com.br/)
22:51:09	6804/6804	---M-Z	200	added ('OK')	text/css	etag:%221a94-555a6e4908d60-gzip%22	http://www.app-vruuum.com.br/assets/plugins/flexslider/flexslider.css	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/plugins/flexslider/flexslider.css	(from http://www.app-vruuum.com.br/)
22:51:09	47148/47148	---M-Z	200	added ('OK')	text/css	etag:%22b82c-555a6e4670c60-gzip%22	http://www.app-vruuum.com.br/assets/plugins/animate-css/animate.min.css	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/plugins/animate-css/animate.min.css	(from http://www.app-vruuum.com.br/)
22:51:09	39153/39153	---M-Z	200	added ('OK')	text/css	etag:%2298f1-555a76bc400a0-gzip%22	http://www.app-vruuum.com.br/assets/css/styles.css	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/css/styles.css	(from http://www.app-vruuum.com.br/)
22:51:10	11490/11490	---M--	200	added ('OK')	image/png	etag:%222ce2-555a6e34e39c0%22	http://www.app-vruuum.com.br/assets/images/logo/logo-nome.PNG	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/images/logo/logo-nome.png	(from http://www.app-vruuum.com.br/)
22:51:10	128825/128825	---M-Z	200	added ('OK')	text/html	etag:%221f739-5567a6770d540-gzip%22	http://www.app-vruuum.com.br/vrum-entregador/index.html	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/vrum-entregador/index.html	(from http://www.app-vruuum.com.br/)
22:51:12	17478/17478	---M--	200	added ('OK')	image/png	etag:%224446-5567a13c9fa20%22	http://www.app-vruuum.com.br/assets/images/home/esqueceu.png	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/images/home/esqueceu.png	(from http://www.app-vruuum.com.br/)
22:51:12	17285/17285	---M--	200	added ('OK')	image/png	etag:%224385-55679ad0fd200%22	http://www.app-vruuum.com.br/assets/images/home/comprou.png	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/images/home/comprou.png	(from http://www.app-vruuum.com.br/)
22:51:14	20693/20693	---M--	200	added ('OK')	image/png	etag:%2250d5-55679aead8440%22	http://www.app-vruuum.com.br/assets/images/home/precisou.png	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/images/home/precisou.png	(from http://www.app-vruuum.com.br/)
22:51:15	6473/6473	---M--	200	added ('OK')	image/png	etag:%221949-555a6e4065e60%22	http://www.app-vruuum.com.br/assets/images/press/opovo.png	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/images/press/opovo.png	(from http://www.app-vruuum.com.br/)
22:51:17	9981/9981	---M--	200	added ('OK')	image/png	etag:%2226fd-555a6e4039f40%22	http://www.app-vruuum.com.br/assets/images/press/oestado.png	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/images/press/oestado.png	(from http://www.app-vruuum.com.br/)
22:51:18	1993/1993	---M--	200	added ('OK')	image/png	etag:%227c9-555a6e41736e0%22	http://www.app-vruuum.com.br/assets/images/press/tribuna.png	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/images/press/tribuna.png	(from http://www.app-vruuum.com.br/)
22:51:18	39875/39875	---M--	200	added ('OK')	image/png	etag:%229bc3-555a6e43c33a0%22	http://www.app-vruuum.com.br/assets/images/team/miguel.png	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/images/team/miguel.png	(from http://www.app-vruuum.com.br/)
22:51:20	50690/50690	---M--	200	added ('OK')	image/png	etag:%22c602-555a6e44ba4c0%22	http://www.app-vruuum.com.br/assets/images/team/rodrigo.png	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/images/team/rodrigo.png	(from http://www.app-vruuum.com.br/)
22:51:21	20491/20491	---M--	200	added ('OK')	image/png	etag:%22500b-555a6e4161da0%22	http://www.app-vruuum.com.br/assets/images/press/topo-novo.png	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/images/press/topo-novo.png	(from http://www.app-vruuum.com.br/)
22:51:22	4792/4792	---M--	200	added ('OK')	image/png	etag:%2212b8-555a6e3fc7b20%22	http://www.app-vruuum.com.br/assets/images/press/M2D.png	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/images/press/M2D.png	(from http://www.app-vruuum.com.br/)
22:51:24	9038/9038	---M--	200	added ('OK')	image/jpeg	etag:%22234e-555a6e4013de0%22	http://www.app-vruuum.com.br/assets/images/press/nitryx.JPG	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/images/press/nitryx.jpg	(from http://www.app-vruuum.com.br/)
22:51:25	90560/90560	---M--	200	added ('OK')	image/png	etag:%22161c0-55679aea1ad00%22	http://www.app-vruuum.com.br/assets/images/home/phone.png	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/images/home/phone.png	(from http://www.app-vruuum.com.br/)
22:51:26	46914/46914	---M--	200	added ('OK')	image/png	etag:%22b742-555a6df368ea0%22	http://www.app-vruuum.com.br/assets/images/identidade.PNG	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/images/identidade.png	(from http://www.app-vruuum.com.br/)
22:51:26	7885/7885	---M--	200	added ('OK')	image/png	etag:%221ecd-555a6e3fd6580%22	http://www.app-vruuum.com.br/assets/images/press/LOGO-FLEX.png	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/images/press/LOGO-FLEX.png	(from http://www.app-vruuum.com.br/)
22:51:27	1346/1346	---M-Z	200	added ('OK')	application/javascript	etag:%22542-555a6e4b887c0-gzip%22	http://www.app-vruuum.com.br/assets/plugins/isMobile/isMobile.min.js	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/plugins/isMobile/isMobile.min.js	(from http://www.app-vruuum.com.br/)
22:51:28	8097/8097	---M-Z	200	added ('OK')	application/javascript	etag:%221fa1-555a6e197cf60-gzip%22	http://www.app-vruuum.com.br/assets/plugins/jquery.easing.1.3.js	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/plugins/jquery.easing.1.3.js	(from http://www.app-vruuum.com.br/)
22:51:29	1438/1438	---M-Z	200	added ('OK')	application/javascript	etag:%2259e-555a6e4ca8920-gzip%22	http://www.app-vruuum.com.br/assets/plugins/jquery-inview/jquery.inview.min.js	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/plugins/jquery-inview/jquery.inview.min.js	(from http://www.app-vruuum.com.br/)
22:51:29	2698/2698	---M-Z	200	added ('OK')	application/javascript	etag:%22a8a-555a6e47d8260-gzip%22	http://www.app-vruuum.com.br/assets/plugins/FitVids/jquery.fitvids.js	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/plugins/FitVids/jquery.fitvids.js	(from http://www.app-vruuum.com.br/)
22:51:29	37045/37045	---M-Z	200	added ('OK')	application/javascript	etag:%2290b5-555a6e5fe7540-gzip%22	http://www.app-vruuum.com.br/assets/plugins/bootstrap/js/bootstrap.min.js	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/plugins/bootstrap/js/bootstrap.min.js	(from http://www.app-vruuum.com.br/)
22:51:30	2681/2681	---M-Z	200	added ('OK')	application/javascript	etag:%22a79-555a6e50feec0-gzip%22	http://www.app-vruuum.com.br/assets/plugins/jquery-scrollTo/jquery.scrollTo.min.js	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/plugins/jquery-scrollTo/jquery.scrollTo.min.js	(from http://www.app-vruuum.com.br/)
22:51:30	97180/97180	---M-Z	200	added ('OK')	application/javascript	etag:%2217b9c-555a6e1936a60-gzip%22	http://www.app-vruuum.com.br/assets/plugins/jquery-1.12.3.min.js	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/plugins/jquery-1.12.3.min.js	(from http://www.app-vruuum.com.br/)
22:51:30	2586/2586	---M-Z	200	added ('OK')	application/javascript	etag:%22a1a-555a6e4dca9c0-gzip%22	http://www.app-vruuum.com.br/assets/plugins/jquery-match-height/jquery.matchHeight-min.js	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/plugins/jquery-match-height/jquery.matchHeight-min.js	(from http://www.app-vruuum.com.br/)
22:51:30	22342/22342	---M-Z	200	added ('OK')	application/javascript	etag:%225746-555a6e49782a0-gzip%22	http://www.app-vruuum.com.br/assets/plugins/flexslider/jquery.flexslider-min.js	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/plugins/flexslider/jquery.flexslider-min.js	(from http://www.app-vruuum.com.br/)
22:51:31	2039/2039	---M-Z	200	added ('OK')	application/javascript	etag:%227f7-555a6e0b71420-gzip%22	http://www.app-vruuum.com.br/assets/js/main.js	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/js/main.js	(from http://www.app-vruuum.com.br/)
22:51:31	5246/5246	---M-Z	200	added ('OK')	application/javascript	etag:%22147e-555a6e07cbaa0-gzip%22	http://www.app-vruuum.com.br/assets/js/animations.js	/home/boss/websites/Brazil%20f6s/www.app-vruuum.com.br/assets/js/animations.js	(from http://www.app-vruuum.com.br/)
22:51:36	11135/11135	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202018%2020:51:33%20GMT	http://yoseph.com.br/robots.txt		(from )
22:51:39	131/131	---M-Z	403	error ('Forbidden')	text/html	date:Tue,%2016%20Jan%202018%2020:51:37%20GMT	https://www.pulldesign.com.br/robots.txt		(from )
22:51:40	345/345	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202018%2020:51:40%20GMT	http://cryptoguess.co/robots.txt		(from )
22:51:41	1753/1753	---M--	200	added ('OK')	image/png	etag:%223477004259%22	http://cryptoguess.co/images/favicon.png	/home/boss/websites/Brazil%20f6s/cryptoguess.co/images/favicon.png	(from http://cryptoguess.co/)
22:51:41	127343/127343	---M-Z	200	added ('OK')	text/css	etag:%223658618116%22	http://cryptoguess.co/vendor/bootstrap/css/bootstrap.min.css	/home/boss/websites/Brazil%20f6s/cryptoguess.co/vendor/bootstrap/css/bootstrap.min.css	(from http://cryptoguess.co/)
22:51:42	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%224154398866%22	http://cryptoguess.co/vendor/font-awesome/css/font-awesome.min.css	/home/boss/websites/Brazil%20f6s/cryptoguess.co/vendor/font-awesome/css/font-awesome.min.css	(from http://cryptoguess.co/)
22:51:43	4657/4657	---M-Z	200	added ('OK')	text/css	etag:%222373631486%22	http://cryptoguess.co/css/grayscale.min.css	/home/boss/websites/Brazil%20f6s/cryptoguess.co/css/grayscale.min.css	(from http://cryptoguess.co/)
22:51:44	3609/3609	---M--	200	added ('OK')	image/png	etag:%222586959713%22	http://cryptoguess.co/images/logo-xs.png	/home/boss/websites/Brazil%20f6s/cryptoguess.co/images/logo-xs.png	(from http://cryptoguess.co/)
22:51:44	448/448	---MCZ	200	added ('OK')	text/css	date:Tue,%2016%20Jan%202018%2020:51:42%20GMT	https://fonts.googleapis.com/css?family=Fruktur|Roboto	/home/boss/websites/Brazil%20f6s/fonts.googleapis.com/cssb7b3.css	(from http://cryptoguess.co/)
22:51:49	62388/62388	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:51:38%20GMT	http://yoseph.com.br/en/	/home/boss/websites/Brazil%20f6s/yoseph.com.br/en/index.html	(from http://yoseph.com.br/)
22:51:54	103/103	---MCZ	200	added ('OK')	text/plain	date:Tue,%2016%20Jan%202018%2020:51:46%20GMT	https://rezoom.com.br/robots.txt		(from )
22:51:55	5842/5842	---MC-	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:51:54%20GMT	http://gmpg.org/xfn/11	/home/boss/websites/Brazil%20f6s/gmpg.org/xfn/11.html	(from https://rezoom.com.br/)
22:51:56	12405/12405	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22573b08bd-30cd%22	https://s1.wp.com/wp-content/plugins/custom-fonts/js/webfont.js	/home/boss/websites/Brazil%20f6s/s1.wp.com/wp-content/plugins/custom-fonts/js/webfont.js	(from https://rezoom.com.br/)
22:51:58	498941/498941	---M-Z	200	added ('OK')	application/javascript	etag:%222495116964%22	http://cryptoguess.co/js/bundle.js	/home/boss/websites/Brazil%20f6s/cryptoguess.co/js/bundle.js	(from http://cryptoguess.co/)
22:51:59	24466/24466	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202018%2020:51:57%20GMT	https://rezoom.com.br/wordpress_test_cookie=test;%20path=/	/home/boss/websites/Brazil%20f6s/rezoom.com.br/wordpress_test_cookie=test;%20path=/index.html	(from https://rezoom.com.br/)
22:51:59	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jan%202018%2020:51:59%20GMT	http://s2.wp.com/	/home/boss/websites/Brazil%20f6s/s2.wp.com/index.html	(from https://rezoom.com.br/)
22:52:00	2073/2073	---MCZ	200	added ('OK')	text/css	date:Tue,%2016%20Jan%202018%2020:51:56%20GMT	https://fonts.googleapis.com/css?family=Source+Sans+Pro%3A300%2C300italic%2C400%2C400italic%2C600%7CYrsa%3A300%2C400%2C700&subset=latin%2Clatin-ext	/home/boss/websites/Brazil%20f6s/fonts.googleapis.com/cssd86e.css	(from https://rezoom.com.br/)
22:52:00	5605/5605	---MCZ	200	added ('OK')	text/css	etag:W/%22575f1ca1-1f6c%22	https://s0.wp.com/wp-content/mu-plugins/global-print/global-print.css?m=1465851035h&cssminify=yes	/home/boss/websites/Brazil%20f6s/s0.wp.com/wp-content/mu-plugins/global-print/global-printa1cf.css	(from https://rezoom.com.br/)
22:52:00	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jan%202018%2020:52:00%20GMT	http://s0.wp.com/	/home/boss/websites/Brazil%20f6s/s0.wp.com/index.html	(from https://rezoom.com.br/)
22:52:00	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jan%202018%2020:52:00%20GMT	http://rezoomvinidani.wordpress.com/	/home/boss/websites/Brazil%20f6s/rezoomvinidani.wordpress.com/index.html	(from https://rezoom.com.br/)
22:52:01	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jan%202018%2020:52:01%20GMT	http://s1.wp.com/	/home/boss/websites/Brazil%20f6s/s1.wp.com/index.html	(from https://rezoom.com.br/)
22:52:01	1603/1603	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202018%2020:52:01%20GMT	http://fonts.googleapis.com/	/home/boss/websites/Brazil%20f6s/fonts.googleapis.com/index.html	(from https://rezoom.com.br/)
22:52:04	162/162	---M--	403	error ('Forbidden')	text/html	date:Tue,%2016%20Jan%202018%2020:52:00%20GMT	https://rezoomvinidani.wordpress.com/xmlrpc.php?rsd	/home/boss/websites/Brazil%20f6s/rezoomvinidani.wordpress.com/xmlrpc.4b0db0.delayed	(from https://rezoom.com.br/)
22:52:05	54182/54182	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2016%20Jan%202018%2020:52:02%20GMT	https://rezoom.com.br/feed/	/home/boss/websites/Brazil%20f6s/rezoom.com.br/feed/index.html	(from https://rezoom.com.br/)
22:52:07	81078/81078	---MCZ	200	added ('OK')	text/css	etag:W/%2259d50946-13cb6%22	https://s0.wp.com/_static/??-eJyFj+sOgjAMhV/IWQhefhmfZYxGButo6BbC27u5aOIl+Kdpm/P1nMLCykw+oA9AUbGLN+sFFjYTKSHrcP2Y9kZkB78xZ0cUGDCwNqN6TFtyM82Y9sQ6ZAVhZzU6pCTbwohPTyq3ffLatCnx25ZnFFGpko2kQp+M/sSjHKX8AUn4vimoBT8Fm2h5NV83ixVwbKHTswYJq8OsutKlPlbnumkOVT3cAWL/k/Q=?cssminify=yes	/home/boss/websites/Brazil%20f6s/s0.wp.com/_static/index870b.html	(from https://rezoom.com.br/)
22:52:08	31839/31839	---MCZ	200	added ('OK')	text/css	etag:W/%22593eb275-7c5f%22	https://s2.wp.com/_static/??-eJx9jcEOAiEMRH9IbFAT9WD8FpatWAMtoWyIfy/GC8a4t3mZeRlo2XjhilwhLSbHJRArBGQs1Is/cetVNzC49Y4JFfIyweyKA2IPWp8RTcte0s9++Go0B6wKKp5cNJ+rEdbkgGKieFdJ+AvMLToqa2rBKUroMUBfDfiWruliD+fj7mTt3j5eeKNt8Q==?cssminify=yes	/home/boss/websites/Brazil%20f6s/s2.wp.com/_static/index4e97.html	(from https://rezoom.com.br/)
